Orden,Articulo,Texto breve personalizado de detalle 5,Descripcion de articulo,Cantidad de orden original,Cantidad solicitada,Cantidad asignada,Cantidad empaquetada,orderdtlstatus,Fecha de caducidad de comprobante,Descripcion de articulo 3,Codigo de barras de articulo,Precio de venta,Atributo H,Atributo I,Detalle de orden - Campo personalizado 5,Fecha personalizada de detalle 5,Codigos de articulos alternativos,Detalle de orden - Campo personalizado 1,Crear usuario,Usuario de modificacion,Fecha de Creacion
3087148,126312,PK,Chicharron De Cerdo 1p 30g FLOW BAR,7,7,7,7,Shipped,10/16/2024,CB2,7503030199728,262.08,MXBAR,FAT,26,10/16/2024,126312,TARIMA,ocswebservicemx,mbarrientosmx,10/16/2024 16:52
3087148,126578,PK,Chips Fuego Sp Pc 1p 60g FLOW BAR,7,7,7,7,Shipped,10/16/2024,CB2,7503030199681_126578,495,MXBAR,FAT,30,10/16/2024,126578,TARIMA,ocswebservicemx,mbarrientosmx,10/16/2024 16:52
3087148,126895,PK,Chips Sal Sp 1p 60g FLOW BAR,7,7,7,7,Shipped,10/16/2024,CB2,7501000264049_126895,495,MXBAR,FAT,30,10/16/2024,126895,TARIMA,ocswebservicemx,mbarrientosmx,10/16/2024 16:52
3087148,126894,PK,Chips Jalapeno Sp 1p 60g FLOW BAR,7,7,7,7,Shipped,10/16/2024,CB2,7501000264773_126894,495,MXBAR,FAT,30,10/16/2024,126894,TARIMA,ocswebservicemx,mbarrientosmx,10/16/2024 16:52
3087148,124543,PK,Valentones Fuego 1p 60g FLOW BAR,7,7,7,7,Shipped,10/16/2024,CB2,757528036638,233.4,MXBAR,FAT,20,10/16/2024,124543,TARIMA,ocswebservicemx,mbarrientosmx,10/16/2024 16:52
3087148,123052,PK,Takis Fuego 1p 80g FLOW BAR,7,7,7,7,Shipped,10/16/2024,CB2,757528026042,661.08,MXBAR,FAT,42,10/16/2024,123052,TARIMA,ocswebservicemx,mbarrientosmx,10/16/2024 16:52
3087148,31090,PK,Chips Fuego 1p 170g FLOW BAR,7,7,7,7,Shipped,10/16/2024,CB2,757528001889,427.79,MXBAR,FAT,11,10/16/2024,31090,TARIMA,ocswebservicemx,mbarrientosmx,10/16/2024 16:52
3087148,2530,PK,Chips Sal 1p 170g FLOW BAR,7,7,7,7,Shipped,10/16/2024,CB2,7501000266203,427.79,MXBAR,FAT,11,10/16/2024,2530,TARIMA,ocswebservicemx,mbarrientosmx,10/16/2024 16:52
3087144,514929,PK,Runners Limon Sal 1p 72g FLOW BAR,7,7,7,7,Packed,10/16/2024,CB2,7500810028599,571.83,MXBAR,FAT,49,10/16/2024,514929,TARIMA,ocswebservicemx,ocswebservicemx,10/16/2024 16:52
3087144,514859,PK,Papas Barcel Adobo 1p 45g FLOW BAR,7,7,7,7,Packed,10/16/2024,CB2,7500810027752,466.8,MXBAR,FAT,40,10/16/2024,514859,TARIMA,ocswebservicemx,ocswebservicemx,10/16/2024 16:52
3087144,514865,PK,Papas Barcel Toreadas 1p 45g FLOW BAR,7,7,7,7,Packed,10/16/2024,CB2,7500810027813,466.8,MXBAR,FAT,40,10/16/2024,514865,TARIMA,ocswebservicemx,ocswebservicemx,10/16/2024 16:52
3087144,128450,PK,Pop Sens Queso PC 1p 45g FLOW BAR,7,7,7,7,Packed,10/16/2024,CB2,7500810013564_1,315.09,MXBAR,FAT,27,10/16/2024,128450,TARIMA,ocswebservicemx,ocswebservicemx,10/16/2024 16:52
3087144,128377,PK,Chips Papatinas Chillix PC 1p 31g FLOW BAR,7,7,7,7,Packed,10/16/2024,CB2,7500810012277,1307.04,MXBAR,FAT,112,10/16/2024,128377,TARIMA,ocswebservicemx,ocswebservicemx,10/16/2024 16:52
3087144,127924,PK,Karameladas Pop 1p 110g FLOW BAR,7,7,7,7,Packed,10/16/2024,CB2,7500810005057,350.1,MXBAR,FAT,30,10/16/2024,127924,TARIMA,ocswebservicemx,ocswebservicemx,10/16/2024 16:52
3087144,31090,PK,Chips Fuego 1p 170g FLOW BAR,7,7,7,7,Packed,10/16/2024,CB2,757528001889,427.79,MXBAR,FAT,11,10/16/2024,31090,TARIMA,ocswebservicemx,ocswebservicemx,10/16/2024 16:52
3087144,2530,PK,Chips Sal 1p 170g FLOW BAR,7,7,7,7,Packed,10/16/2024,CB2,7501000266203,427.79,MXBAR,FAT,11,10/16/2024,2530,TARIMA,ocswebservicemx,ocswebservicemx,10/16/2024 16:52
3087144,124824,PK,Takis Fuego 1p 200g FLOW BAR,7,7,7,7,Packed,10/16/2024,CB2,757528038205,586.8,MXBAR,FAT,20,10/16/2024,124824,TARIMA,ocswebservicemx,ocswebservicemx,10/16/2024 16:52
3086988,514719,PK,Takis Duoz PopChilixSandia 1p 85gPC TIRA BAR,7,7,7,7,Shipped,10/16/2024,CB2,7500810020234,560.16,MXBAR,FAT,36,10/16/2024,514719,TARIMA,ocswebservicemx,atellezmx,10/16/2024 16:23
3086988,128588,PK,Takis Blue Heat PC SP 1p 200g FLOW BAR,7,7,7,7,Shipped,10/16/2024,CB2,7500810015148_1,469.44,MXBAR,FAT,16,10/16/2024,128588,TARIMA,ocswebservicemx,atellezmx,10/16/2024 16:23
3086986,128377,PK,Chips Papatinas Chillix PC 1p 31g FLOW BAR,7,7,7,7,Shipped,10/16/2024,CB2,7500810012277,1307.04,MXBAR,FAT,112,10/16/2024,128377,TARIMA,ocswebservicemx,atellezmx,10/16/2024 16:23
3086986,125031,PK,Big Mix Queso 1p 185g FLOW BAR,7,7,7,7,Shipped,10/16/2024,CB2,757528039288,275,MXBAR,FAT,10,10/16/2024,125031,TARIMA,ocswebservicemx,atellezmx,10/16/2024 16:23
3086985,128814,PK,Takis Blue Heat 1p 75g FLOW BAR,7,7,7,7,Packed,10/16/2024,CB2,7500810018378,661.08,MXBAR,FAT,42,10/16/2024,128814,TARIMA,ocswebservicemx,ocswebservicemx,10/16/2024 16:22
3086985,128450,PK,Pop Sens Queso PC 1p 45g FLOW BAR,7,7,7,7,Packed,10/16/2024,CB2,7500810013564_1,315.09,MXBAR,FAT,27,10/16/2024,128450,TARIMA,ocswebservicemx,ocswebservicemx,10/16/2024 16:22
3086985,38582,PK,Golden Nuts Enchilado 1p 100g FLOW BAR,7,7,7,7,Packed,10/16/2024,C3H,7501030459927_38582,759.2,MXBAR,FAT,40,10/16/2024,38582,TARIMA,ocswebservicemx,ocswebservicemx,10/16/2024 16:22
3086980,514929,PK,Runners Limon Sal 1p 72g FLOW BAR,7,7,7,7,Shipped,10/16/2024,CB2,7500810028599,571.83,MXBAR,FAT,49,10/16/2024,514929,TARIMA,ocswebservicemx,mbarrientosmx,10/16/2024 16:22
3086980,514949,PK,GoldenNuts Salado 1p 78g CF FLOW BAR,7,7,7,7,Shipped,10/16/2024,C3H,7500810029046,653.52,MXBAR,FAT,56,10/16/2024,514949,TARIMA,ocswebservicemx,mbarrientosmx,10/16/2024 16:22
3086980,128193,PK,Hot Nuts Fuego 1p 82g FLOW BAR,7,7,7,7,Shipped,10/16/2024,C3H,7500810008881,630.18,MXBAR,FAT,54,10/16/2024,128193,TARIMA,ocswebservicemx,mbarrientosmx,10/16/2024 16:22
3086979,514846,PK,Chipotles 1p 65g FLOW BAR,7,7,7,7,Packed,10/16/2024,CB2,7500810027646,420.12,MXBAR,FAT,36,10/16/2024,514846,TARIMA,ocswebservicemx,ocswebservicemx,10/16/2024 16:22
3086978,514950,PK,GoldenNuts Enchilado 1p 78g CF FLOW BAR,7,7,7,7,Shipped,10/16/2024,C3H,7500810029053,653.52,MXBAR,FAT,56,10/16/2024,514950,TARIMA,ocswebservicemx,mbarrientosmx,10/16/2024 16:22
3086978,128504,PK,Papas Barcel Toreadas PC 1p 170g FLOW BAR,7,7,7,7,Shipped,10/16/2024,CB2,7500810014363_3,447.96,MXBAR,FAT,12,10/16/2024,128504,TARIMA,ocswebservicemx,mbarrientosmx,10/16/2024 16:22
3086978,126895,PK,Chips Sal Sp 1p 60g FLOW BAR,7,7,7,7,Shipped,10/16/2024,CB2,7501000264049_126895,495,MXBAR,FAT,30,10/16/2024,126895,TARIMA,ocswebservicemx,mbarrientosmx,10/16/2024 16:22
3086995,514862,PK,Papas Barcel Sal 1p 28g FLOW BAR,7,7,7,7,Shipped,10/16/2024,CU,7500810027783,466.8,MXBAR,FAT,60,10/16/2024,514862,TARIMA,ocswebservicemx,atellezmx,10/16/2024 16:22
3086995,514949,PK,GoldenNuts Salado 1p 78g CF FLOW BAR,7,7,7,7,Shipped,10/16/2024,C3H,7500810029046,653.52,MXBAR,FAT,56,10/16/2024,514949,TARIMA,ocswebservicemx,atellezmx,10/16/2024 16:22
3086995,514865,PK,Papas Barcel Toreadas 1p 45g FLOW BAR,7,7,7,7,Shipped,10/16/2024,CB2,7500810027813,466.8,MXBAR,FAT,40,10/16/2024,514865,TARIMA,ocswebservicemx,atellezmx,10/16/2024 16:22
3086995,128504,PK,Papas Barcel Toreadas PC 1p 170g FLOW BAR,7,7,7,7,Shipped,10/16/2024,CB2,7500810014363_3,447.96,MXBAR,FAT,12,10/16/2024,128504,TARIMA,ocswebservicemx,atellezmx,10/16/2024 16:22
3086995,128429,PK,Big Mix Inglesa Limon 1p 170g FLOW BAR,7,7,7,7,Shipped,10/16/2024,CU,7500810013175,275,MXBAR,FAT,10,10/16/2024,128429,TARIMA,ocswebservicemx,atellezmx,10/16/2024 16:22
3086995,127114,PK,Hot Nuts Multintenso Nvo 1p 125g FLOW BAR,7,7,7,7,Shipped,10/16/2024,C3H,757528044121_127114,466.8,MXBAR,FAT,30,10/16/2024,127114,TARIMA,ocswebservicemx,atellezmx,10/16/2024 16:22
3086995,38582,PK,Golden Nuts Enchilado 1p 100g FLOW BAR,7,7,7,7,Shipped,10/16/2024,C3H,7501030459927_38582,759.2,MXBAR,FAT,40,10/16/2024,38582,TARIMA,ocswebservicemx,atellezmx,10/16/2024 16:22
3086994,514865,PK,Papas Barcel Toreadas 1p 45g FLOW BAR,7,7,7,7,Shipped,10/16/2024,CB2,7500810027813,466.8,MXBAR,FAT,40,10/16/2024,514865,TARIMA,ocswebservicemx,atellezmx,10/16/2024 16:22
3086992,128450,PK,Pop Sens Queso PC 1p 45g FLOW BAR,7,7,7,7,Packed,10/16/2024,CB2,7500810013564_1,315.09,MXBAR,FAT,27,10/16/2024,128450,TARIMA,ocswebservicemx,mmondragonmx,10/16/2024 16:22
3086992,125031,PK,Big Mix Queso 1p 185g FLOW BAR,7,7,7,7,Packed,10/16/2024,CB2,757528039288,275,MXBAR,FAT,10,10/16/2024,125031,TARIMA,ocswebservicemx,mmondragonmx,10/16/2024 16:22
3086992,124239,PK,Takis Fuego 1p 56g FLOW BAR,7,7,7,7,Packed,10/16/2024,CT1,7501030424536,546.72,MXBAR,FAT,48,10/16/2024,124239,TARIMA,ocswebservicemx,mmondragonmx,10/16/2024 16:22
3086991,31090,PK,Chips Fuego 1p 170g FLOW BAR,7,7,7,7,Packed,10/16/2024,CB2,757528001889,427.79,MXBAR,FAT,11,10/16/2024,31090,TARIMA,ocswebservicemx,ocswebservicemx,10/16/2024 16:22
3086991,2530,PK,Chips Sal 1p 170g FLOW BAR,7,7,7,7,Packed,10/16/2024,CB2,7501000266203,427.79,MXBAR,FAT,11,10/16/2024,2530,TARIMA,ocswebservicemx,ocswebservicemx,10/16/2024 16:22
3086984,515120,PK,Chips Fuego 1p 62g CP FLOW BAR,7,7,7,7,Shipped,10/16/2024,CB2,7500810024546_1,544.6,MXBAR,FAT,35,10/16/2024,515120,TARIMA,ocswebservicemx,atellezmx,10/16/2024 16:21
3086984,514719,PK,Takis Duoz PopChilixSandia 1p 85gPC TIRA BAR,7,7,7,7,Shipped,10/16/2024,CB2,7500810020234,560.16,MXBAR,FAT,36,10/16/2024,514719,TARIMA,ocswebservicemx,atellezmx,10/16/2024 16:21
3086984,514903,PK,Wapas Nuevo Queso 1p 52g PC TIRA BAR,7,7,7,7,Shipped,10/16/2024,CB2,7500810020975,350.1,MXBAR,FAT,30,10/16/2024,514903,TARIMA,ocswebservicemx,atellezmx,10/16/2024 16:21
3086984,128430,PK,Big Mix Queso Nvo 1p 75g FLOW BAR,7,7,7,7,Shipped,10/16/2024,CB2,7500810013182,223.92,MXBAR,FAT,18,10/16/2024,128430,TARIMA,ocswebservicemx,atellezmx,10/16/2024 16:21
3084174,128814,PK,Takis Blue Heat 1p 75g FLOW BAR,7,7,7,7,Packed,10/15/2024,CB2,7500810018378,661.08,MXBAR,FAT,42,10/15/2024,128814,TARIMA,ocswebservicemx,ocswebservicemx,10/15/2024 15:22
3084174,128343,PK,Pop Karameladas PC 1p 240g FLOW BAR,7,7,7,7,Packed,10/15/2024,CB2,7500810011980,546.6,MXBAR,FAT,15,10/15/2024,128343,TARIMA,ocswebservicemx,ocswebservicemx,10/15/2024 15:22
3084174,128375,PK,Chips Papatinas Chillix 1p 90g FLOW BAR,7,7,7,7,Packed,10/15/2024,CB2,7500810012253,855.4,MXBAR,FAT,35,10/15/2024,128375,TARIMA,ocswebservicemx,ocswebservicemx,10/15/2024 15:22
3084174,128378,PK,Chips Papatinas Fuego PC 1p 31g FLOW BAR,7,7,7,7,Packed,10/15/2024,CB2,7500810012284,1307.04,MXBAR,FAT,112,10/15/2024,128378,TARIMA,ocswebservicemx,ocswebservicemx,10/15/2024 15:22
3084174,126473,PK,Chips Sal Pc 1p 160g FLOW BAR,7,7,7,7,Packed,10/15/2024,CB2,7503018544700,501.12,MXBAR,FAT,12,10/15/2024,126473,TARIMA,ocswebservicemx,ocswebservicemx,10/15/2024 15:22
3084174,126475,PK,Chips Jalapeno Pc 1p 160g FLOW BAR,7,7,7,7,Packed,10/15/2024,CB2,7503018544717,501.12,MXBAR,FAT,12,10/15/2024,126475,TARIMA,ocswebservicemx,ocswebservicemx,10/15/2024 15:22
3084174,125034,PK,Runners Pc 1p 80g FLOW BAR,7,7,7,7,Packed,10/15/2024,CB2,757528039318,616.14,MXBAR,FAT,42,10/15/2024,125034,TARIMA,ocswebservicemx,ocswebservicemx,10/15/2024 15:22
3084177,514929,PK,Runners Limon Sal 1p 72g FLOW BAR,7,7,7,7,Shipped,10/15/2024,CB2,7500810028599,571.83,MXBAR,FAT,49,10/15/2024,514929,TARIMA,ocswebservicemx,mbarrientosmx,10/15/2024 15:22
3084177,514859,PK,Papas Barcel Adobo 1p 45g FLOW BAR,7,7,7,7,Shipped,10/15/2024,CB2,7500810027752,466.8,MXBAR,FAT,40,10/15/2024,514859,TARIMA,ocswebservicemx,mbarrientosmx,10/15/2024 15:22
3084177,128715,PK,Valentones Fuego 1p 175g FLOW BAR,7,7,7,7,Packed,10/15/2024,CB2,7500810016930,186.64,MXBAR,FAT,8,10/15/2024,128715,TARIMA,ocswebservicemx,fvargasmmx,10/15/2024 15:22
3084177,128377,PK,Chips Papatinas Chillix PC 1p 31g FLOW BAR,7,7,7,7,Shipped,10/15/2024,CB2,7500810012277,1307.04,MXBAR,FAT,112,10/15/2024,128377,TARIMA,ocswebservicemx,mbarrientosmx,10/15/2024 15:22
3084177,128378,PK,Chips Papatinas Fuego PC 1p 31g FLOW BAR,7,7,7,7,Shipped,10/15/2024,CB2,7500810012284,1307.04,MXBAR,FAT,112,10/15/2024,128378,TARIMA,ocswebservicemx,mbarrientosmx,10/15/2024 15:22
3084175,514913,PK,Takis Blue Heat 1p 70g FLOW BAR,7,7,7,7,Shipped,10/15/2024,CT1,7500810028353,490,MXBAR,FAT,35,10/15/2024,514913,TARIMA,ocswebservicemx,atellezmx,10/15/2024 15:22
3084175,128814,PK,Takis Blue Heat 1p 75g FLOW BAR,7,7,7,7,Shipped,10/15/2024,CB2,7500810018378,661.08,MXBAR,FAT,42,10/15/2024,128814,TARIMA,ocswebservicemx,atellezmx,10/15/2024 15:22
3084175,128378,PK,Chips Papatinas Fuego PC 1p 31g FLOW BAR,7,7,7,7,Shipped,10/15/2024,CB2,7500810012284,1307.04,MXBAR,FAT,112,10/15/2024,128378,TARIMA,ocswebservicemx,atellezmx,10/15/2024 15:22
3084175,127571,PK,Takis Fajita 1p 70g FLOW BAR,7,7,7,7,Shipped,10/15/2024,CT1,7500810000441,490,MXBAR,FAT,35,10/15/2024,127571,TARIMA,ocswebservicemx,atellezmx,10/15/2024 15:22
3084175,127575,PK,Takis Huakamole 1p 70g FLOW BAR,7,7,7,7,Shipped,10/15/2024,CT1,7500810000489,490,MXBAR,FAT,35,10/15/2024,127575,TARIMA,ocswebservicemx,atellezmx,10/15/2024 15:22
3084175,124543,PK,Valentones Fuego 1p 60g FLOW BAR,7,7,7,7,Shipped,10/15/2024,CB2,757528036638,233.4,MXBAR,FAT,20,10/15/2024,124543,TARIMA,ocswebservicemx,atellezmx,10/15/2024 15:22
3084175,123052,PK,Takis Fuego 1p 80g FLOW BAR,7,7,7,7,Shipped,10/15/2024,CB2,757528026042,661.08,MXBAR,FAT,42,10/15/2024,123052,TARIMA,ocswebservicemx,atellezmx,10/15/2024 15:22
3083902,128318,PK,Chips Jalapeno NE 1p 46g FLOW BAR,7,7,7,7,Packed,10/15/2024,CB2,7500810011492,661,MXBAR,FAT,50,10/15/2024,128318,TARIMA,ocswebservicemx,ocswebservicemx,10/15/2024 14:34
3083902,124824,PK,Takis Fuego 1p 200g FLOW BAR,7,7,7,7,Packed,10/15/2024,CB2,757528038205,586.8,MXBAR,FAT,20,10/15/2024,124824,TARIMA,ocswebservicemx,ocswebservicemx,10/15/2024 14:34
3083902,38612,PK,Hot Nuts Original 1p 100g FLOW BAR,7,7,7,7,Packed,10/15/2024,C3H,7501030459958,664.3,MXBAR,FAT,35,10/15/2024,38612,TARIMA,ocswebservicemx,ocswebservicemx,10/15/2024 14:34
3083899,514988,PK,Pop BlueHeat 1p 45g PC FLOW BAR,7,7,7,7,Shipped,10/15/2024,CB2,7500810030042_1,315.09,MXBAR,FAT,27,10/15/2024,514988,TARIMA,ocswebservicemx,mbarrientosmx,10/15/2024 14:34
3083899,128319,PK,Chips Fuego NE 1p 46g FLOW BAR,7,7,7,7,Shipped,10/15/2024,CB2,7500810011508,583.5,MXBAR,FAT,50,10/15/2024,128319,TARIMA,ocswebservicemx,mbarrientosmx,10/15/2024 14:34
3083899,123052,PK,Takis Fuego 1p 80g FLOW BAR,7,7,7,7,Shipped,10/15/2024,CB2,757528026042,661.08,MXBAR,FAT,42,10/15/2024,123052,TARIMA,ocswebservicemx,mbarrientosmx,10/15/2024 14:34
3083895,128432,PK,Big Mix Inglesa Limon 1p 75g FLOW BAR,7,7,7,7,Shipped,10/15/2024,CB2,7500810013205,223.92,MXBAR,FAT,18,10/15/2024,128432,TARIMA,ocswebservicemx,atellezmx,10/15/2024 14:33
3083897,514853,PK,Golden Nuts Enchilado 1p 110g FLOW BAR,7,7,7,7,Shipped,10/15/2024,C3H,7500810027691,622.4,MXBAR,FAT,40,10/15/2024,514853,TARIMA,ocswebservicemx,mbarrientosmx,10/15/2024 14:33
3083893,514903,PK,Wapas Nuevo Queso 1p 52g PC TIRA BAR,7,7,7,7,Shipped,10/15/2024,CB2,7500810020975,350.1,MXBAR,FAT,30,10/15/2024,514903,TARIMA,ocswebservicemx,atellezmx,10/15/2024 14:33
3083893,514861,PK,Papas Barcel Limon 1p 45g FLOW BAR,7,7,7,7,Shipped,10/15/2024,CB2,7500810027776,466.8,MXBAR,FAT,40,10/15/2024,514861,TARIMA,ocswebservicemx,atellezmx,10/15/2024 14:33
3083893,514568,PK,Takis Fuego PC 1p90g FLOW BAR,7,7,7,7,Shipped,10/15/2024,CB2,757528003135_1,718.62,MXBAR,FAT,42,10/15/2024,514568,TARIMA,ocswebservicemx,atellezmx,10/15/2024 14:33
3083893,126950,PK,Chicharron Cerdo 1p 70g FLOW BAR,7,7,7,7,Shipped,10/15/2024,CB2,7503032248165,252,MXBAR,FAT,10,10/15/2024,126950,TARIMA,ocswebservicemx,atellezmx,10/15/2024 14:33
3083892,515122,PK,Chips Jalapeno 1p 62g CP FLOW BAR,7,7,7,7,Shipped,10/15/2024,CB2,7500810024553_1,544.6,MXBAR,FAT,35,10/15/2024,515122,TARIMA,ocswebservicemx,atellezmx,10/15/2024 14:33
3083892,128504,PK,Papas Barcel Toreadas PC 1p 170g FLOW BAR,7,7,7,7,Shipped,10/15/2024,CB2,7500810014363_3,447.96,MXBAR,FAT,12,10/15/2024,128504,TARIMA,ocswebservicemx,atellezmx,10/15/2024 14:33
3083892,128377,PK,Chips Papatinas Chillix PC 1p 31g FLOW BAR,7,7,7,7,Shipped,10/15/2024,CB2,7500810012277,1307.04,MXBAR,FAT,112,10/15/2024,128377,TARIMA,ocswebservicemx,atellezmx,10/15/2024 14:33
3083892,128318,PK,Chips Jalapeno NE 1p 46g FLOW BAR,7,7,7,7,Shipped,10/15/2024,CB2,7500810011492,661,MXBAR,FAT,50,10/15/2024,128318,TARIMA,ocswebservicemx,atellezmx,10/15/2024 14:33
3083892,123051,PK,Takis Original 1p 80g FLOW BAR,7,7,7,7,Shipped,10/15/2024,CB2,757528026035,661.08,MXBAR,FAT,42,10/15/2024,123051,TARIMA,ocswebservicemx,atellezmx,10/15/2024 14:33
3083892,125034,PK,Runners Pc 1p 80g FLOW BAR,7,7,7,7,Shipped,10/15/2024,CB2,757528039318,616.14,MXBAR,FAT,42,10/15/2024,125034,TARIMA,ocswebservicemx,atellezmx,10/15/2024 14:33
3083896,514949,PK,GoldenNuts Salado 1p 78g CF FLOW BAR,7,7,7,7,Shipped,10/15/2024,C3H,7500810029046,653.52,MXBAR,FAT,56,10/15/2024,514949,TARIMA,ocswebservicemx,atellezmx,10/15/2024 14:33
3083896,125031,PK,Big Mix Queso 1p 185g FLOW BAR,7,7,7,7,Shipped,10/15/2024,CB2,757528039288,275,MXBAR,FAT,10,10/15/2024,125031,TARIMA,ocswebservicemx,atellezmx,10/15/2024 14:33
3083885,31090,PK,Chips Fuego 1p 170g FLOW BAR,7,7,7,7,Shipped,10/15/2024,CB2,757528001889,427.79,MXBAR,FAT,11,10/15/2024,31090,TARIMA,ocswebservicemx,mbarrientosmx,10/15/2024 14:33
3083890,514862,PK,Papas Barcel Sal 1p 28g FLOW BAR,7,7,7,7,Packed,10/15/2024,CU,7500810027783,466.8,MXBAR,FAT,60,10/15/2024,514862,TARIMA,ocswebservicemx,ocswebservicemx,10/15/2024 14:33
3083890,125031,PK,Big Mix Queso 1p 185g FLOW BAR,7,7,7,7,Packed,10/15/2024,CB2,757528039288,275,MXBAR,FAT,10,10/15/2024,125031,TARIMA,ocswebservicemx,ocswebservicemx,10/15/2024 14:33
3083890,124239,PK,Takis Fuego 1p 56g FLOW BAR,7,7,7,7,Packed,10/15/2024,CT1,7501030424536,546.72,MXBAR,FAT,48,10/15/2024,124239,TARIMA,ocswebservicemx,ocswebservicemx,10/15/2024 14:33
3083891,515122,PK,Chips Jalapeno 1p 62g CP FLOW BAR,7,7,7,7,Packed,10/15/2024,CB2,7500810024553_1,544.6,MXBAR,FAT,35,10/15/2024,515122,TARIMA,ocswebservicemx,mmondragonmx,10/15/2024 14:33
3083891,126312,PK,Chicharron De Cerdo 1p 30g FLOW BAR,7,7,7,7,Packed,10/15/2024,CB2,7503030199728,262.08,MXBAR,FAT,26,10/15/2024,126312,TARIMA,ocswebservicemx,mmondragonmx,10/15/2024 14:33
3083889,125034,PK,Runners Pc 1p 80g FLOW BAR,7,7,7,7,Shipped,10/15/2024,CB2,757528039318,616.14,MXBAR,FAT,42,10/15/2024,125034,TARIMA,ocswebservicemx,mbarrientosmx,10/15/2024 14:33
3083889,124445,PK,Kiyakis Nvo Pc 1p 95g FLOW BAR,7,7,7,7,Shipped,10/15/2024,C3H,757528003005_124445,489.2,MXBAR,FAT,40,10/15/2024,124445,TARIMA,ocswebservicemx,mbarrientosmx,10/15/2024 14:33
3083874,514929,PK,Runners Limon Sal 1p 72g FLOW BAR,7,7,7,7,Shipped,10/15/2024,CB2,7500810028599,571.83,MXBAR,FAT,49,10/15/2024,514929,TARIMA,ocswebservicemx,atellezmx,10/15/2024 14:32
3083874,514950,PK,GoldenNuts Enchilado 1p 78g CF FLOW BAR,7,7,7,7,Shipped,10/15/2024,C3H,7500810029053,653.52,MXBAR,FAT,56,10/15/2024,514950,TARIMA,ocswebservicemx,atellezmx,10/15/2024 14:32
3083874,128715,PK,Valentones Fuego 1p 175g FLOW BAR,7,7,7,7,Shipped,10/15/2024,CB2,7500810016930,186.64,MXBAR,FAT,8,10/15/2024,128715,TARIMA,ocswebservicemx,atellezmx,10/15/2024 14:32
3083874,124824,PK,Takis Fuego 1p 200g FLOW BAR,7,7,7,7,Shipped,10/15/2024,CB2,757528038205,586.8,MXBAR,FAT,20,10/15/2024,124824,TARIMA,ocswebservicemx,atellezmx,10/15/2024 14:32
3083883,514862,PK,Papas Barcel Sal 1p 28g FLOW BAR,7,7,7,7,Shipped,10/15/2024,CU,7500810027783,466.8,MXBAR,FAT,60,10/15/2024,514862,TARIMA,ocswebservicemx,atellezmx,10/15/2024 14:32
3083883,514950,PK,GoldenNuts Enchilado 1p 78g CF FLOW BAR,7,7,7,7,Shipped,10/15/2024,C3H,7500810029053,653.52,MXBAR,FAT,56,10/15/2024,514950,TARIMA,ocswebservicemx,atellezmx,10/15/2024 14:32
3083883,126895,PK,Chips Sal Sp 1p 60g FLOW BAR,7,7,7,7,Shipped,10/15/2024,CB2,7501000264049_126895,495,MXBAR,FAT,30,10/15/2024,126895,TARIMA,ocswebservicemx,atellezmx,10/15/2024 14:32
3083883,125030,PK,Big Mix Fuego 1p 185g FLOW BAR,7,7,7,7,Shipped,10/15/2024,CB2,757528039271,275,MXBAR,FAT,10,10/15/2024,125030,TARIMA,ocswebservicemx,atellezmx,10/15/2024 14:32
3083882,514929,PK,Runners Limon Sal 1p 72g FLOW BAR,7,7,7,7,Shipped,10/15/2024,CB2,7500810028599,571.83,MXBAR,FAT,49,10/15/2024,514929,TARIMA,ocswebservicemx,mbarrientosmx,10/15/2024 14:31
3083882,514949,PK,GoldenNuts Salado 1p 78g CF FLOW BAR,7,7,7,7,Shipped,10/15/2024,C3H,7500810029046,653.52,MXBAR,FAT,56,10/15/2024,514949,TARIMA,ocswebservicemx,mbarrientosmx,10/15/2024 14:31
3083882,514859,PK,Papas Barcel Adobo 1p 45g FLOW BAR,7,7,7,7,Shipped,10/15/2024,CB2,7500810027752,466.8,MXBAR,FAT,40,10/15/2024,514859,TARIMA,ocswebservicemx,mbarrientosmx,10/15/2024 14:31
3083882,127111,PK,Hot Nut Fuego Nvo 1p 125g FLOW BAR,7,7,7,7,Shipped,10/15/2024,C3H,757528044138_127111,466.8,MXBAR,FAT,30,10/15/2024,127111,TARIMA,ocswebservicemx,mbarrientosmx,10/15/2024 14:31
3083504,514479,PK,Takis Blue Heat 1p 390g FLOW BAR,7,7,7,7,Shipped,10/15/2024,CB2,7500810022443_1,607.4,MXBAR,FAT,10,10/15/2024,514479,TARIMA,ocswebservicemx,mbarrientosmx,10/15/2024 13:22
3083504,514480,PK,Takis Blue Heat PC 1p 240g FLOW BAR,7,7,7,7,Shipped,10/15/2024,CB2,7500810022450,473.76,MXBAR,FAT,12,10/15/2024,514480,TARIMA,ocswebservicemx,mbarrientosmx,10/15/2024 13:22
3083504,126485,PK,Chips Jalapeno Pc 1p 150g FLOW BAR,7,7,7,7,Shipped,10/15/2024,CB2,7503018544762,501.12,MXBAR,FAT,12,10/15/2024,126485,TARIMA,ocswebservicemx,mbarrientosmx,10/15/2024 13:22
3083469,128423,PK,Big Mix Inglesa Limon 1p 185g FLOW BAR,7,7,7,7,Shipped,10/15/2024,CB2,7500810013113_1,318.9,MXBAR,FAT,10,10/15/2024,128423,TARIMA,ocswebservicemx,ecalixtomx,10/15/2024 13:22
